geo,Municipio,Cultivo,Año,Rendimiento
15580,Quípama,Yuca consumo en fresco,2020,16
15599,Ramiriquí,Arracacha,2020,12
15599,Ramiriquí,Papa Criolla,2020,12
15599,Ramiriquí,Papa Criolla,2020,11
15599,Ramiriquí,Papa todas las variedades,2020,18
15599,Ramiriquí,Papa todas las variedades,2020,17
15600,Ráquira,Papa todas las variedades,2020,12
15600,Ráquira,Papa todas las variedades,2020,12
15621,Rondón,Arracacha,2020,6
15621,Rondón,Papa todas las variedades,2020,15
15621,Rondón,Papa todas las variedades,2020,15
15621,Rondón,Yuca consumo en fresco,2020,7
15621,Rondón,Yuca consumo en fresco,2020,6
15632,Saboyá,Papa Criolla,2020,16
15632,Saboyá,Papa Criolla,2020,18
15632,Saboyá,Papa todas las variedades,2020,20
15632,Saboyá,Papa todas las variedades,2020,20
15646,Samacá,Papa todas las variedades,2020,27
15646,Samacá,Papa todas las variedades,2020,27
15660,San Eduardo,Arracacha,2020,9
15660,San Eduardo,Arracacha,2020,9
15660,San Eduardo,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2020,8
15660,San Eduardo,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2020,8
15660,San Eduardo,Yuca consumo en fresco,2020,12
15660,San Eduardo,Yuca consumo en fresco,2020,12
15664,San José de Pare,Yuca consumo en fresco,2020,10
15664,San José de Pare,Yuca consumo en fresco,2020,10
15667,San Luis de Gaceno,Yuca consumo en fresco,2020,9
15667,San Luis de Gaceno,Yuca consumo en fresco,2020,9
15673,San Mateo,Yuca consumo en fresco,2020,6
15676,San Miguel de Sema,Papa Criolla,2020,15
15676,San Miguel de Sema,Papa Criolla,2020,15
15676,San Miguel de Sema,Papa todas las variedades,2020,20
15676,San Miguel de Sema,Papa todas las variedades,2020,20
15681,San Pablo de Borbur,Yuca consumo en fresco,2020,9
15686,Santana,Yuca consumo en fresco,2020,18
15686,Santana,Yuca consumo en fresco,2020,18
15690,Santa María,Arracacha,2020,3
15690,Santa María,Arracacha,2020,3
15690,Santa María,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2020,2
15690,Santa María,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2020,2
15690,Santa María,Yuca consumo en fresco,2020,5
15690,Santa María,Yuca consumo en fresco,2020,5
15693,Santa Rosa de Viterbo,Nabo,2020,1
15693,Santa Rosa de Viterbo,Nabo,2020,1
15693,Santa Rosa de Viterbo,Papa Criolla,2020,14
15693,Santa Rosa de Viterbo,Papa Criolla,2020,14
15693,Santa Rosa de Viterbo,Papa todas las variedades,2020,15
15693,Santa Rosa de Viterbo,Papa todas las variedades,2020,15
15696,Santa Sofía,Papa todas las variedades,2020,15
15696,Santa Sofía,Yuca consumo en fresco,2020,6
15720,Sativanorte,Papa todas las variedades,2020,18
15720,Sativanorte,Yuca consumo en fresco,2020,8
15720,Sativanorte,Yuca consumo en fresco,2020,8
15723,Sativasur,Papa todas las variedades,2020,10
15723,Sativasur,Papa todas las variedades,2020,10
15740,Siachoque,Arracacha,2020,10
15740,Siachoque,Arracacha,2020,10
15740,Siachoque,Papa Criolla,2020,12
15740,Siachoque,Papa Criolla,2020,12
15740,Siachoque,Papa todas las variedades,2020,23
15740,Siachoque,Papa todas las variedades,2020,23
15753,Soatá,Papa todas las variedades,2020,15
15753,Soatá,Yuca consumo en fresco,2020,7
15753,Soatá,Yuca consumo en fresco,2020,7
15755,Socotá,Papa Criolla,2020,12
15755,Socotá,Papa Criolla,2020,12
15755,Socotá,Papa todas las variedades,2020,20
15755,Socotá,Papa todas las variedades,2020,20
15757,Socha,Papa todas las variedades,2020,10
15757,Socha,Papa todas las variedades,2020,11
15759,Sogamoso,Papa Criolla,2020,10
15759,Sogamoso,Papa Criolla,2020,10
15759,Sogamoso,Papa todas las variedades,2020,18
15759,Sogamoso,Papa todas las variedades,2020,16
15761,Somondoco,Arracacha,2020,6
15761,Somondoco,Arracacha,2020,6
15761,Somondoco,Papa todas las variedades,2020,12
15761,Somondoco,Papa todas las variedades,2020,12
15761,Somondoco,Yuca consumo en fresco,2020,6
15761,Somondoco,Yuca consumo en fresco,2020,6
15762,Sora,Papa todas las variedades,2020,18
15762,Sora,Papa todas las variedades,2020,14
15763,Sotaquirá,Papa todas las variedades,2020,20
15764,Soracá,Arracacha,2020,17
15764,Soracá,Arracacha,2020,17
15764,Soracá,Papa Criolla,2020,15
15764,Soracá,Papa Criolla,2020,15
15764,Soracá,Papa todas las variedades,2020,30
15764,Soracá,Papa todas las variedades,2020,30
15774,Susacón,Arracacha,2020,2
15774,Susacón,Arracacha,2020,3
15774,Susacón,Papa todas las variedades,2020,22
15774,Susacón,Papa todas las variedades,2020,22
15774,Susacón,Yuca consumo en fresco,2020,3
15774,Susacón,Yuca consumo en fresco,2020,3
15776,Sutamarchán,Papa todas las variedades,2020,17
15776,Sutamarchán,Papa todas las variedades,2020,17
15778,Sutatenza,Arracacha,2020,10
15790,Tasco,Papa Criolla,2020,7
15790,Tasco,Papa Criolla,2020,7
15790,Tasco,Papa todas las variedades,2020,8
15790,Tasco,Papa todas las variedades,2020,8
15798,Tenza,Arracacha,2020,10
15804,Tibaná,Arracacha,2020,10
15804,Tibaná,Arracacha,2020,5
15804,Tibaná,Papa todas las variedades,2020,20
15804,Tibaná,Papa todas las variedades,2020,20
15806,Tibasosa,Papa todas las variedades,2020,30
15806,Tibasosa,Papa todas las variedades,2020,30
15808,Tinjacá,Arracacha,2020,9
15808,Tinjacá,Arracacha,2020,7
15808,Tinjacá,Papa Criolla,2020,12
15808,Tinjacá,Papa Criolla,2020,10
15808,Tinjacá,Papa todas las variedades,2020,20
15808,Tinjacá,Papa todas las variedades,2020,18
15810,Tipacoque,Papa Criolla,2020,5
15810,Tipacoque,Papa todas las variedades,2020,7
15810,Tipacoque,Yuca consumo en fresco,2020,10
15810,Tipacoque,Yuca consumo en fresco,2020,10
15814,Toca,Papa todas las variedades,2020,18
15814,Toca,Papa todas las variedades,2020,18
15816,Togüí,Papa Criolla,2020,10
15816,Togüí,Papa todas las variedades,2020,12
15816,Togüí,Yuca consumo en fresco,2020,10
15816,Togüí,Yuca consumo en fresco,2020,10
15820,Tópaga,Papa todas las variedades,2020,18
15820,Tópaga,Papa todas las variedades,2020,17
15822,Tota,Papa todas las variedades,2020,20
15822,Tota,Papa todas las variedades,2020,20
15832,Tununguá,Yuca consumo en fresco,2020,6
15832,Tununguá,Yuca consumo en fresco,2020,6
15835,Turmequé,Arracacha,2020,15
15835,Turmequé,Arracacha,2020,15
15835,Turmequé,Papa todas las variedades,2020,20
15835,Turmequé,Papa todas las variedades,2020,18
15837,Tuta,Papa todas las variedades,2020,15
15837,Tuta,Papa todas las variedades,2020,15
15839,Tutazá,Papa Criolla,2020,18
15839,Tutazá,Papa Criolla,2020,18
15839,Tutazá,Papa todas las variedades,2020,32
15839,Tutazá,Papa todas las variedades,2020,32
15842,Úmbita,Arracacha,2020,15
15842,Úmbita,Papa Criolla,2020,8
15842,Úmbita,Papa Criolla,2020,8
15842,Úmbita,Papa todas las variedades,2020,21
15842,Úmbita,Papa todas las variedades,2020,22
15861,Ventaquemada,Arracacha,2020,10
15861,Ventaquemada,Arracacha,2020,10
15861,Ventaquemada,Papa Criolla,2020,18
15861,Ventaquemada,Papa Criolla,2020,18
15861,Ventaquemada,Papa todas las variedades,2020,30
15861,Ventaquemada,Papa todas las variedades,2020,30
15879,Viracachá,Arracacha,2020,15
15879,Viracachá,Arracacha,2020,14
15879,Viracachá,Papa Criolla,2020,13
15879,Viracachá,Papa Criolla,2020,10
15879,Viracachá,Papa todas las variedades,2020,13
15879,Viracachá,Papa todas las variedades,2020,14
15001,Tunja,Arracacha,2021,25
15001,Tunja,Papa Criolla,2021,13
15001,Tunja,Papa Criolla,2021,10
15001,Tunja,Papa todas las variedades,2021,20
15001,Tunja,Papa todas las variedades,2021,20
15022,Almeida,Arracacha,2021,3
15022,Almeida,Arracacha,2021,3
15022,Almeida,Papa Criolla,2021,5
15022,Almeida,Papa todas las variedades,2021,9
15022,Almeida,Yuca consumo en fresco,2021,2
15022,Almeida,Yuca consumo en fresco,2021,2
15047,Aquitania,Papa Criolla,2021,8
15047,Aquitania,Papa Criolla,2021,8
15047,Aquitania,Papa todas las variedades,2021,12
15047,Aquitania,Papa todas las variedades,2021,12
15051,Arcabuco,Papa todas las variedades,2021,20
15051,Arcabuco,Papa todas las variedades,2021,20
15087,Belén,Papa Criolla,2021,14
15087,Belén,Papa Criolla,2021,14
15087,Belén,Papa todas las variedades,2021,16
15087,Belén,Papa todas las variedades,2021,16
15090,Berbeo,Yuca consumo en fresco,2021,9
15090,Berbeo,Yuca consumo en fresco,2021,9
15092,Betéitiva,Papa Criolla,2021,12
15092,Betéitiva,Papa Criolla,2021,12
15092,Betéitiva,Papa todas las variedades,2021,18
15092,Betéitiva,Papa todas las variedades,2021,16
15097,Boavita,Yuca consumo en fresco,2021,5
15097,Boavita,Yuca consumo en fresco,2021,5
15104,Boyacá,Arracacha,2021,9
15104,Boyacá,Arracacha,2021,20
15104,Boyacá,Papa todas las variedades,2021,20
15104,Boyacá,Papa todas las variedades,2021,20
15106,Briceño,Yuca consumo en fresco,2021,8
15106,Briceño,Yuca consumo en fresco,2021,10
15109,Buenavista,Papa todas las variedades,2021,20
15109,Buenavista,Papa todas las variedades,2021,34
15114,Busbanzá,Papa todas las variedades,2021,10
15131,Caldas,Papa Criolla,2021,13
15131,Caldas,Papa Criolla,2021,13
15131,Caldas,Papa todas las variedades,2021,18
15131,Caldas,Papa todas las variedades,2021,19
15135,Campohermoso,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,1
15135,Campohermoso,Yuca consumo en fresco,2021,1
15135,Campohermoso,Yuca consumo en fresco,2021,1
15162,Cerinza,Papa todas las variedades,2021,10
15162,Cerinza,Papa todas las variedades,2021,10
15172,Chinavita,Achira,2021,4
15172,Chinavita,Achira,2021,5
15172,Chinavita,Arracacha,2021,10
15172,Chinavita,Arracacha,2021,10
15172,Chinavita,Papa todas las variedades,2021,17
15172,Chinavita,Papa todas las variedades,2021,17
15172,Chinavita,Yuca consumo en fresco,2021,10
15172,Chinavita,Yuca consumo en fresco,2021,8
15176,Chiquinquirá,Papa Criolla,2021,3
15176,Chiquinquirá,Papa Criolla,2021,3
15176,Chiquinquirá,Papa todas las variedades,2021,12
15176,Chiquinquirá,Papa todas las variedades,2021,12
15180,Chiscas,Papa todas las variedades,2021,18
15180,Chiscas,Papa todas las variedades,2021,18
15183,Chita,Papa todas las variedades,2021,12
15183,Chita,Papa todas las variedades,2021,12
15185,Chitaraque,Yuca consumo en fresco,2021,10
15185,Chitaraque,Yuca consumo en fresco,2021,10
15187,Chivatá,Papa todas las variedades,2021,30
15187,Chivatá,Papa todas las variedades,2021,30
15189,Ciénega,Arracacha,2021,21
15189,Ciénega,Arracacha,2021,20
15189,Ciénega,Papa todas las variedades,2021,10
15189,Ciénega,Papa todas las variedades,2021,12
15204,Cómbita,Papa todas las variedades,2021,20
15204,Cómbita,Papa todas las variedades,2021,20
15212,Coper,Yuca consumo en fresco,2021,19
15212,Coper,Yuca consumo en fresco,2021,1
15215,Corrales,Papa todas las variedades,2021,22
15215,Corrales,Papa todas las variedades,2021,22
15218,Covarachía,Yuca consumo en fresco,2021,10
15218,Covarachía,Yuca consumo en fresco,2021,10
15223,Cubará,Yuca consumo en fresco,2021,10
15223,Cubará,Yuca consumo en fresco,2021,10
15224,Cucaita,Papa todas las variedades,2021,20
15224,Cucaita,Papa todas las variedades,2021,20
15226,Cuítiva,Papa Criolla,2021,10
15226,Cuítiva,Papa Criolla,2021,10
15226,Cuítiva,Papa todas las variedades,2021,20
15226,Cuítiva,Papa todas las variedades,2021,20
15232,Chíquiza,Papa Criolla,2021,8
15232,Chíquiza,Papa Criolla,2021,10
15232,Chíquiza,Papa todas las variedades,2021,20
15232,Chíquiza,Papa todas las variedades,2021,20
15236,Chivor,Arracacha,2021,6
15236,Chivor,Arracacha,2021,6
15236,Chivor,Papa todas las variedades,2021,15
15236,Chivor,Papa todas las variedades,2021,15
15236,Chivor,Yuca consumo en fresco,2021,10
15236,Chivor,Yuca consumo en fresco,2021,10
15238,Duitama,Papa Criolla,2021,16
15238,Duitama,Papa Criolla,2021,16
15238,Duitama,Papa todas las variedades,2021,20
15238,Duitama,Papa todas las variedades,2021,18
15244,El Cocuy,Papa todas las variedades,2021,9
15244,El Cocuy,Papa todas las variedades,2021,9
15248,El Espino,Papa todas las variedades,2021,12
15248,El Espino,Papa todas las variedades,2021,10
15272,Firavitoba,Papa todas las variedades,2021,14
15272,Firavitoba,Papa todas las variedades,2021,15
15276,Floresta,Papa todas las variedades,2021,10
15293,Gachantivá,Arracacha,2021,8
15293,Gachantivá,Papa todas las variedades,2021,18
15293,Gachantivá,Papa todas las variedades,2021,15
15293,Gachantivá,Yuca consumo en fresco,2021,12
15296,Gámeza,Papa todas las variedades,2021,12
15296,Gámeza,Papa todas las variedades,2021,12
15299,Garagoa,Arracacha,2021,10
15299,Garagoa,Papa todas las variedades,2021,6
15299,Garagoa,Papa todas las variedades,2021,7
15299,Garagoa,Yuca consumo en fresco,2021,7
15317,Guacamayas,Papa todas las variedades,2021,10
15317,Guacamayas,Papa todas las variedades,2021,10
15322,Guateque,Arracacha,2021,8
15322,Guateque,Arracacha,2021,8
15322,Guateque,Yuca consumo en fresco,2021,10
15322,Guateque,Yuca consumo en fresco,2021,10
15325,Guayatá,Achira,2021,2
15325,Guayatá,Achira,2021,2
15332,Güicán,Papa Criolla,2021,9
15332,Güicán,Papa Criolla,2021,9
15332,Güicán,Papa todas las variedades,2021,12
15332,Güicán,Papa todas las variedades,2021,13
15362,Iza,Papa todas las variedades,2021,20
15367,Jenesano,Arracacha,2021,8
15367,Jenesano,Arracacha,2021,8
15367,Jenesano,Papa todas las variedades,2021,19
15367,Jenesano,Papa todas las variedades,2021,19
15368,Jericó,Papa todas las variedades,2021,18
15368,Jericó,Papa todas las variedades,2021,18
15377,Labranzagrande,Arracacha,2021,6
15377,Labranzagrande,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,6
15377,Labranzagrande,Papa todas las variedades,2021,10
15377,Labranzagrande,Yuca consumo en fresco,2021,19
15380,La Capilla,Arracacha,2021,8
15401,La Victoria,Yuca consumo en fresco,2021,8
15401,La Victoria,Yuca consumo en fresco,2021,8
15403,La Uvita,Papa Criolla,2021,15
15403,La Uvita,Papa Criolla,2021,18
15403,La Uvita,Papa todas las variedades,2021,25
15403,La Uvita,Papa todas las variedades,2021,25
15403,La Uvita,Yuca consumo en fresco,2021,7
15407,Villa de Leiva,Papa todas las variedades,2021,18
15407,Villa de Leiva,Papa todas las variedades,2021,19
15425,Macanal,Arracacha,2021,12
15425,Macanal,Arracacha,2021,13
15425,Macanal,Papa todas las variedades,2021,16
15425,Macanal,Papa todas las variedades,2021,16
15425,Macanal,Yuca consumo en fresco,2021,14
15425,Macanal,Yuca consumo en fresco,2021,15
15442,Maripí,Papa todas las variedades,2021,16
15442,Maripí,Papa todas las variedades,2021,16
15442,Maripí,Yuca consumo en fresco,2021,6
15455,Miraflores,Arracacha,2021,12
15455,Miraflores,Arracacha,2021,12
15455,Miraflores,Yuca consumo en fresco,2021,8
15455,Miraflores,Yuca consumo en fresco,2021,8
15464,Mongua,Papa todas las variedades,2021,12
15464,Mongua,Papa todas las variedades,2021,12
15464,Mongua,Yuca consumo en fresco,2021,5
15466,Monguí,Nabo,2021,10
15466,Monguí,Nabo,2021,12
15466,Monguí,Papa Criolla,2021,10
15466,Monguí,Papa Criolla,2021,12
15466,Monguí,Papa todas las variedades,2021,20
15466,Monguí,Papa todas las variedades,2021,20
15469,Moniquirá,Yuca consumo en fresco,2021,16
15469,Moniquirá,Yuca consumo en fresco,2021,18
15476,Motavita,Papa Criolla,2021,10
15476,Motavita,Papa todas las variedades,2021,27
15476,Motavita,Papa todas las variedades,2021,15
15480,Muzo,Yuca consumo en fresco,2021,10
15480,Muzo,Yuca consumo en fresco,2021,10
15491,Nobsa,Papa todas las variedades,2021,19
15491,Nobsa,Papa todas las variedades,2021,24
15494,Nuevo Colón,Arracacha,2021,6
15494,Nuevo Colón,Arracacha,2021,6
15494,Nuevo Colón,Papa todas las variedades,2021,14
15494,Nuevo Colón,Papa todas las variedades,2021,14
15500,Oicatá,Papa todas las variedades,2021,19
15500,Oicatá,Papa todas las variedades,2021,20
15507,Otanche,Yuca consumo en fresco,2021,4
15507,Otanche,Yuca consumo en fresco,2021,3
15511,Pachavita,Arracacha,2021,8
15511,Pachavita,Arracacha,2021,8
15511,Pachavita,Papa todas las variedades,2021,6
15511,Pachavita,Papa todas las variedades,2021,6
15511,Pachavita,Yuca consumo en fresco,2021,8
15511,Pachavita,Yuca consumo en fresco,2021,9
15514,Páez,Yuca consumo en fresco,2021,2
15514,Páez,Yuca consumo en fresco,2021,3
15516,Paipa,Papa todas las variedades,2021,9
15516,Paipa,Papa todas las variedades,2021,9
15518,Pajarito,Arracacha,2021,12
15518,Pajarito,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,1
15518,Pajarito,Yuca consumo en fresco,2021,9
15522,Panqueba,Papa todas las variedades,2021,23
15522,Panqueba,Papa todas las variedades,2021,23
15531,Pauna,Papa Criolla,2021,7
15531,Pauna,Papa Criolla,2021,7
15531,Pauna,Papa todas las variedades,2021,15
15531,Pauna,Papa todas las variedades,2021,15
15531,Pauna,Yuca consumo en fresco,2021,15
15531,Pauna,Yuca consumo en fresco,2021,15
15533,Paya,Arracacha,2021,3
15533,Paya,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,1
15533,Paya,Yuca consumo en fresco,2021,3
15533,Paya,Yuca consumo en fresco,2021,3
15537,Paz de Río,Papa todas las variedades,2021,14
15537,Paz de Río,Papa todas las variedades,2021,12
15542,Pesca,Papa todas las variedades,2021,25
15550,Pisba,Yuca consumo en fresco,2021,5
15550,Pisba,Yuca consumo en fresco,2021,5
15572,Puerto Boyacá,Yuca consumo en fresco,2021,8
15572,Puerto Boyacá,Yuca consumo en fresco,2021,9
15580,Quípama,Yuca consumo en fresco,2021,11
15580,Quípama,Yuca consumo en fresco,2021,15
15599,Ramiriquí,Arracacha,2021,18
15599,Ramiriquí,Papa Criolla,2021,12
15599,Ramiriquí,Papa Criolla,2021,18
15599,Ramiriquí,Papa todas las variedades,2021,21
15599,Ramiriquí,Papa todas las variedades,2021,19
15600,Ráquira,Papa todas las variedades,2021,12
15600,Ráquira,Papa todas las variedades,2021,13
15621,Rondón,Arracacha,2021,11
15621,Rondón,Papa todas las variedades,2021,10
15621,Rondón,Papa todas las variedades,2021,10
15621,Rondón,Yuca consumo en fresco,2021,6
15621,Rondón,Yuca consumo en fresco,2021,4
15632,Saboyá,Papa Criolla,2021,20
15632,Saboyá,Papa Criolla,2021,10
15632,Saboyá,Papa todas las variedades,2021,19
15632,Saboyá,Papa todas las variedades,2021,18
15646,Samacá,Papa todas las variedades,2021,26
15646,Samacá,Papa todas las variedades,2021,26
15660,San Eduardo,Arracacha,2021,9
15660,San Eduardo,Arracacha,2021,9
15660,San Eduardo,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,8
15660,San Eduardo,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,8
15660,San Eduardo,Yuca consumo en fresco,2021,12
15660,San Eduardo,Yuca consumo en fresco,2021,12
15664,San José de Pare,Papa todas las variedades,2021,15
15664,San José de Pare,Yuca consumo en fresco,2021,2
15664,San José de Pare,Yuca consumo en fresco,2021,2
15667,San Luis de Gaceno,Yuca consumo en fresco,2021,4
15667,San Luis de Gaceno,Yuca consumo en fresco,2021,9
15673,San Mateo,Yuca consumo en fresco,2021,6
15676,San Miguel de Sema,Papa Criolla,2021,15
15676,San Miguel de Sema,Papa Criolla,2021,19
15676,San Miguel de Sema,Papa todas las variedades,2021,22
15676,San Miguel de Sema,Papa todas las variedades,2021,25
15681,San Pablo de Borbur,Yuca consumo en fresco,2021,8
15686,Santana,Yuca consumo en fresco,2021,18
15686,Santana,Yuca consumo en fresco,2021,18
15690,Santa María,Arracacha,2021,1
15690,Santa María,Arracacha,2021,2
15690,Santa María,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,0
15690,Santa María,Malanga¬ Achín¬ Yota¬ Papa China¬ Bore,2021,6
15690,Santa María,Yuca consumo en fresco,2021,3
15690,Santa María,Yuca consumo en fresco,2021,1
15693,Santa Rosa de Viterbo,Nabo,2021,1
15693,Santa Rosa de Viterbo,Nabo,2021,1
15693,Santa Rosa de Viterbo,Papa Criolla,2021,14
15693,Santa Rosa de Viterbo,Papa Criolla,2021,14
15693,Santa Rosa de Viterbo,Papa todas las variedades,2021,15
15693,Santa Rosa de Viterbo,Papa todas las variedades,2021,15
15696,Santa Sofía,Papa todas las variedades,2021,16
15696,Santa Sofía,Yuca consumo en fresco,2021,6
15720,Sativanorte,Papa todas las variedades,2021,20
15720,Sativanorte,Yuca consumo en fresco,2021,5
15720,Sativanorte,Yuca consumo en fresco,2021,3
15723,Sativasur,Papa todas las variedades,2021,16
15723,Sativasur,Papa todas las variedades,2021,10
15740,Siachoque,Arracacha,2021,12
15740,Siachoque,Arracacha,2021,12
15740,Siachoque,Papa Criolla,2021,12
15740,Siachoque,Papa Criolla,2021,12
15740,Siachoque,Papa todas las variedades,2021,20
15740,Siachoque,Papa todas las variedades,2021,20
15753,Soatá,Papa todas las variedades,2021,16
15753,Soatá,Yuca consumo en fresco,2021,7
15753,Soatá,Yuca consumo en fresco,2021,7
15755,Socotá,Papa Criolla,2021,12
15755,Socotá,Papa Criolla,2021,12
15755,Socotá,Papa todas las variedades,2021,20
15755,Socotá,Papa todas las variedades,2021,28
15757,Socha,Papa todas las variedades,2021,10
15757,Socha,Papa todas las variedades,2021,14
15759,Sogamoso,Papa Criolla,2021,10
15759,Sogamoso,Papa Criolla,2021,9
15759,Sogamoso,Papa todas las variedades,2021,17
15759,Sogamoso,Papa todas las variedades,2021,15
15761,Somondoco,Arracacha,2021,6
15761,Somondoco,Arracacha,2021,2
15761,Somondoco,Papa todas las variedades,2021,12
15761,Somondoco,Papa todas las variedades,2021,12
15761,Somondoco,Yuca consumo en fresco,2021,6
15761,Somondoco,Yuca consumo en fresco,2021,6
15762,Sora,Papa todas las variedades,2021,15
15762,Sora,Papa todas las variedades,2021,15
15763,Sotaquirá,Papa todas las variedades,2021,27
15763,Sotaquirá,Papa todas las variedades,2021,27
15764,Soracá,Arracacha,2021,20
15764,Soracá,Arracacha,2021,20
15764,Soracá,Papa Criolla,2021,18
15764,Soracá,Papa Criolla,2021,19
15764,Soracá,Papa todas las variedades,2021,27
15764,Soracá,Papa todas las variedades,2021,28
15774,Susacón,Arracacha,2021,2
15774,Susacón,Arracacha,2021,3
15774,Susacón,Papa todas las variedades,2021,22
15774,Susacón,Papa todas las variedades,2021,24
15774,Susacón,Yuca consumo en fresco,2021,3
15774,Susacón,Yuca consumo en fresco,2021,3
15776,Sutamarchán,Papa todas las variedades,2021,14
15776,Sutamarchán,Papa todas las variedades,2021,14
15778,Sutatenza,Arracacha,2021,20
15790,Tasco,Papa Criolla,2021,12
15790,Tasco,Papa Criolla,2021,12
15790,Tasco,Papa todas las variedades,2021,21
15790,Tasco,Papa todas las variedades,2021,21
15798,Tenza,Arracacha,2021,16
15804,Tibaná,Arracacha,2021,10
15804,Tibaná,Arracacha,2021,4
15804,Tibaná,Papa todas las variedades,2021,17
15804,Tibaná,Papa todas las variedades,2021,18
15806,Tibasosa,Papa todas las variedades,2021,30
15806,Tibasosa,Papa todas las variedades,2021,30
15808,Tinjacá,Arracacha,2021,2
15808,Tinjacá,Arracacha,2021,3
15808,Tinjacá,Papa Criolla,2021,9
15808,Tinjacá,Papa Criolla,2021,9
15808,Tinjacá,Papa todas las variedades,2021,16
15808,Tinjacá,Papa todas las variedades,2021,15
15810,Tipacoque,Papa Criolla,2021,5
15810,Tipacoque,Papa todas las variedades,2021,7
15810,Tipacoque,Yuca consumo en fresco,2021,9
15810,Tipacoque,Yuca consumo en fresco,2021,10
15814,Toca,Papa todas las variedades,2021,35
15814,Toca,Papa todas las variedades,2021,18
15816,Togüí,Papa Criolla,2021,9
15816,Togüí,Papa todas las variedades,2021,13
15816,Togüí,Yuca consumo en fresco,2021,12
15816,Togüí,Yuca consumo en fresco,2021,12
15820,Tópaga,Papa todas las variedades,2021,17
15820,Tópaga,Papa todas las variedades,2021,18
15822,Tota,Papa todas las variedades,2021,17
15822,Tota,Papa todas las variedades,2021,21
15832,Tununguá,Yuca consumo en fresco,2021,6
15832,Tununguá,Yuca consumo en fresco,2021,6
15835,Turmequé,Arracacha,2021,15
15835,Turmequé,Arracacha,2021,15
15835,Turmequé,Papa todas las variedades,2021,22
15835,Turmequé,Papa todas las variedades,2021,22
15837,Tuta,Papa todas las variedades,2021,18
15837,Tuta,Papa todas las variedades,2021,22
15839,Tutazá,Papa Criolla,2021,16
15839,Tutazá,Papa Criolla,2021,16
15839,Tutazá,Papa todas las variedades,2021,19
15839,Tutazá,Papa todas las variedades,2021,19
15842,Úmbita,Arracacha,2021,7
15842,Úmbita,Papa Criolla,2021,12
15842,Úmbita,Papa Criolla,2021,13
15842,Úmbita,Papa todas las variedades,2021,20
15842,Úmbita,Papa todas las variedades,2021,19
15861,Ventaquemada,Arracacha,2021,13
15861,Ventaquemada,Arracacha,2021,14
15861,Ventaquemada,Papa Criolla,2021,17
15861,Ventaquemada,Papa Criolla,2021,16
15861,Ventaquemada,Papa todas las variedades,2021,30
15861,Ventaquemada,Papa todas las variedades,2021,29
15879,Viracachá,Arracacha,2021,17
15879,Viracachá,Arracacha,2021,17
15879,Viracachá,Papa Criolla,2021,14
15879,Viracachá,Papa Criolla,2021,14
15879,Viracachá,Papa todas las variedades,2021,14
15879,Viracachá,Papa todas las variedades,2021,14
